Song,Performer,track_id,cluster_grouping,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
You & I,One Direction,2afCBiru10AFckfOa49wIa,141,0.574,0.32899999999999996,1.0,-6.829,1.0,0.0274,0.22,0.0,0.0986,0.35600000000000004,130.993,4.0
Billy,6ix9ine,5KhFaq45chTw8RGfWo8T8J,109,0.764,0.711,4.0,-3.818,0.0,0.28800000000000003,0.175,0.0,0.105,0.774,90.07600000000001,4.0
Show Me The Money,Petey Pablo,6lob8yGQuretKACtogsaQL,163,0.863,0.772,0.0,-2.278,1.0,0.114,0.0167,0.0,0.20600000000000002,0.83,110.514,4.0
Millionaire,Chris Stapleton,68JS5SFTnW5Yv9Vzw81Jf0,174,0.602,0.46299999999999997,10.0,-9.666,1.0,0.0279,0.165,0.00968,0.0975,0.45399999999999996,142.635,4.0
Live A Little,Kenny Chesney,13zhyZhlM0VzUpEW8aShcp,0,0.642,0.8859999999999999,7.0,-6.151,1.0,0.04,0.0207,0.0275,0.391,0.287,123.985,4.0
Knockout,Lil Wayne Featuring Nicki Minaj,1DDsYldutVWnRrRbZc5X5B,51,0.493,0.826,4.0,-3.7060000000000004,0.0,0.0458,0.00216,0.00119,0.34700000000000003,0.349,159.94799999999998,4.0
Why Don't We Just Dance,Josh Turner,2p07VcUwRZ5sru3mJ0JogS,271,0.677,0.7759999999999999,5.0,-5.933,1.0,0.0386,0.42,0.0006889999999999999,0.0954,0.642,121.834,4.0
Private Emotion,Ricky Martin Featuring Meja,1rjHJSGgt10GAtgLrDtHTM,155,0.51,0.726,1.0,-7.0,1.0,0.0337,0.265,0.0,0.0911,0.489,146.553,4.0
Do You Want To,Franz Ferdinand,0vek0LcCbvcMtj0GkXMMJy,236,0.413,0.9420000000000001,0.0,-2.8710000000000004,1.0,0.0453,0.0783,0.000412,0.6890000000000001,0.759,123.085,4.0
Kiss The Girl,Ashley Tisdale,77ltWp9xNbfhldXx3IEqVx,247,0.5820000000000001,0.765,0.0,-3.197,1.0,0.0445,0.0525,0.0,0.16399999999999998,0.439,130.025,4.0
I Will Always Love You,Whitney Houston,4eHbdreAnSOrDDsFfc4Fpm,61,0.306,0.214,4.0,-12.517999999999999,1.0,0.0356,0.8440000000000001,5.3e-06,0.0839,0.10800000000000001,66.98,4.0
I Love This Life,LOCASH,21jkhW2773dELgTMRJcMfI,75,0.586,0.927,2.0,-3.014,1.0,0.0547,0.0164,7.24e-06,0.153,0.5489999999999999,111.977,4.0
It's Your Song,Garth Brooks,2OVs8PyP2JgfLFQyMKpoil,203,0.512,0.376,8.0,-8.696,1.0,0.0272,0.8059999999999999,0.00025699999999999996,0.10300000000000001,0.23199999999999998,136.812,4.0
N Dey Say,Nelly,7GgeZtT72GXe9rfJVL5NUt,270,0.867,0.784,0.0,-4.145,1.0,0.0379,0.25,0.0,0.152,0.7040000000000001,97.66,4.0
Just Let Me Be In Love,Tracy Byrd,71EVFQO2umcIfdxE8DquYy,157,0.581,0.8,0.0,-7.397,0.0,0.0344,0.11699999999999999,3.32e-05,0.045,0.415,96.1,4.0
Shut Up And Let Me Go,The Ting Tings,6tN0t7Y1bFI1ZU98Ou8Z3i,53,0.852,0.927,7.0,-4.497,1.0,0.0581,0.0109,0.00268,0.054000000000000006,0.887,107.993,4.0
Night's On Fire,David Nail,5y2pNuAvWcPKiORZ12e44S,7,0.54,0.7759999999999999,4.0,-4.155,1.0,0.043,0.243,0.0,0.37799999999999995,0.784,164.046,4.0
Pound Cake / Paris Morton Music 2,Drake Featuring Jay Z,1HDaPtZuixue2q6VGNRdVO,242,0.521,0.762,2.0,-6.75,1.0,0.534,0.139,1.11e-05,0.114,0.264,164.28900000000002,4.0
Amazing,Kanye West Featuring Young Jeezy,0m3Ze0cy8qBHSsV2exAfCw,193,0.579,0.545,8.0,-8.354,1.0,0.0418,0.218,0.0913,0.0642,0.483,73.03399999999999,4.0
Just A Baby Boy,Snoop Dogg Featuring Tyrese & Mr. Tan,0YDYMz9BP602o75O9jgr6l,119,0.8540000000000001,0.61,6.0,-7.295,0.0,0.258,0.0294,0.0,0.271,0.6729999999999999,94.81700000000001,4.0
Patek Water,Future & Young Thug Featuring Offset,7r6LNJT2LqpLpEyZQJPygt,41,0.86,0.561,6.0,-5.757000000000001,0.0,0.185,0.27399999999999997,0.0,0.10800000000000001,0.354,152.984,4.0
X,"ScHoolboy Q, 2 Chainz & Saudi",4LmAnpjlhWTahvRkYR8xJa,169,0.768,0.47100000000000003,2.0,-8.406,1.0,0.259,0.0201,0.0,0.268,0.405,131.023,4.0
He Gets That From Me,Reba McEntire,7j8A5OBmbF9vtH2X2EG5nr,161,0.6459999999999999,0.41600000000000004,10.0,-8.812999999999999,1.0,0.0285,0.643,7.47e-06,0.102,0.511,143.822,4.0
Fidelity,Regina Spektor,6GskIhdM6TN6EkPgeSjVfW,12,0.9229999999999999,0.518,5.0,-6.007999999999999,1.0,0.0492,0.52,0.00014199999999999998,0.10400000000000001,0.682,93.023,4.0
Bad For You,Meek Mill Featuring Nicki Minaj,0HVba4HUwHnGlkHNitXMEL,117,0.68,0.5710000000000001,8.0,-7.053999999999999,1.0,0.222,0.37799999999999995,0.0,0.10300000000000001,0.0911,145.02100000000002,4.0
Dark Times,The Weeknd Featuring Ed Sheeran,6J7PIkhtHwmFjPLq0SyuPj,276,0.501,0.40299999999999997,9.0,-9.607000000000001,0.0,0.0752,0.114,1.1e-05,0.124,0.27,132.608,3.0
Feels Like Summer,Childish Gambino,7p4vHnYXkxlzvfePJVpcTr,221,0.5539999999999999,0.596,7.0,-8.214,1.0,0.13,0.162,0.0048200000000000005,0.0805,0.255,165.72799999999998,4.0
How Do You Like Me Now?!,Toby Keith,7LimFGKop84KMDutqYaNIF,232,0.632,0.83,0.0,-4.665,1.0,0.0463,0.0807,7.47e-06,0.12300000000000001,0.69,109.387,4.0
Can't Go For That,Tamia,4nNeC0rZ13M47VuuSSXGrp,296,0.6679999999999999,0.698,11.0,-7.0360000000000005,0.0,0.0714,0.242,6.32e-05,0.06,0.44799999999999995,106.041,4.0
Armed And Dangerous,Juice WRLD,5wujBwqG7INdStqGd4tRMX,253,0.736,0.67,10.0,-6.702000000000001,1.0,0.311,0.18600000000000003,0.0,0.114,0.845,130.032,4.0
Promises,Calvin Harris & Sam Smith,5N5k9nd479b1xpDZ4usjrg,12,0.7809999999999999,0.768,11.0,-5.9910000000000005,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,4.0
Lip Gloss,Lil Mama,1Y4ZdPOOgCUhBcKZOrUFiS,286,0.619,0.87,2.0,-4.956,1.0,0.501,0.41,1.37e-06,0.0571,0.94,188.77200000000002,4.0
Remember The Name,Fort Minor Featuring Styles Of Beyond,6ndmKwWqMozN2tcZqzCX4K,270,0.688,0.835,8.0,-4.162,1.0,0.0911,0.0583,2.87e-06,0.0795,0.88,84.85799999999999,4.0
Alice,Avril Lavigne,4gLVsEaNMpzkCAM0hXgDoi,185,0.536,0.8240000000000001,0.0,-4.4030000000000005,1.0,0.0767,0.0458,0.000199,0.174,0.172,119.00399999999999,4.0
Little Sister,Queens Of The Stone Age,0BqQWfhMrkpRAUCbdfdHUC,236,0.359,0.956,1.0,-2.9419999999999997,1.0,0.062,0.0118,0.000822,0.511,0.924,161.132,4.0
I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,0jKMnHAycHc9qO6R6UyhMc,219,0.9420000000000001,0.36200000000000004,7.0,-10.158,1.0,0.0822,0.00823,0.861,0.0731,0.961,109.99799999999999,4.0
Sober,Demi Lovato,0STK94RxUulYqWzwFlyAb5,255,0.397,0.303,1.0,-10.413,1.0,0.11,0.7979999999999999,4.16e-06,0.0824,0.17,170.22,3.0
You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,7HP2lzaK7F55mj7J79bjf4,251,0.784,0.526,1.0,-7.763,1.0,0.0367,0.00475,0.0008609999999999999,0.284,0.606,94.775,4.0
Epiphany (I'm Leaving),Chrisette Michele,3oQ5kA2PGJlztciJk3SKA0,92,0.727,0.6890000000000001,7.0,-4.513,1.0,0.264,0.287,0.0,0.49,0.401,163.01,4.0
Cookie Jar,Gym Class Heroes Featuring The-Dream,3RDcUlLGp3SLp2AmUbUbls,106,0.687,0.6679999999999999,5.0,-4.061,1.0,0.0282,0.0253,0.0,0.7440000000000001,0.418,113.053,4.0
Feel It Boy,Beenie Man Featuring Janet,6KUI3A3jmZ0cGLDzOT41lX,153,0.8420000000000001,0.6559999999999999,5.0,-3.1889999999999996,0.0,0.107,0.16,0.0,0.0626,0.95,102.794,4.0
Made Me,Snootie Wild Featuring K Camp,44DNRbTlkVXL80mZa2XwZl,269,0.856,0.7190000000000001,10.0,-6.519,0.0,0.0746,0.0389,9.03e-06,0.0935,0.37,146.032,4.0
A Woman's Love,Alan Jackson,09PAfjdMXMoTLwhYffyfIu,68,0.593,0.512,4.0,-10.267999999999999,1.0,0.0329,0.519,0.0507,0.185,0.40700000000000003,139.334,4.0
Acapella,Karmin,6RjW45KHJ6kgI2xQ1aFa52,204,0.667,0.619,2.0,-4.933,1.0,0.151,0.126,0.0,0.10099999999999999,0.42700000000000005,169.865,4.0
Moan & Groan,Mark Morrison,6hxK603i8PoKCsGwnvLOeD,259,0.68,0.39399999999999996,6.0,-11.833,0.0,0.0391,0.114,0.00145,0.0938,0.375,141.504,4.0
If I Am,Nine Days,0yA6uXukVZbi29GcmtK6i5,165,0.223,0.902,11.0,-5.955,1.0,0.0579,0.00587,1.63e-06,0.34,0.539,98.038,4.0
Wildflower,The JaneDear Girls,2pey6ClOaWssXa4tVBGVJP,245,0.6920000000000001,0.858,6.0,-4.354,0.0,0.03,0.00217,4.85e-05,0.358,0.69,125.944,4.0
Tennessee Whiskey,Chris Stapleton,3fqwjXwUGN6vbzIwvyFMhx,2,0.392,0.37,9.0,-10.888,1.0,0.0298,0.205,0.0096,0.0821,0.512,48.718,4.0
Beat It,Fall Out Boy Featuring John Mayer,0BrgzTEWfI0QZLRJqzJbPa,35,0.56,0.937,0.0,-3.397,1.0,0.0667,0.0411,9.99e-06,0.305,0.872,149.936,4.0
Working Class Hero,Green Day,1rls1uw64JiGI2O7MZABWj,234,0.3,0.643,11.0,-6.164,0.0,0.0366,0.0063,1.81e-06,0.147,0.21100000000000002,108.79799999999999,4.0
Where Do We Go From Here,Filter,4i2OiRZqIVUy7H57fAD3aX,17,0.501,0.785,7.0,-6.205,1.0,0.0329,0.000273,0.0128,0.36,0.21,94.109,4.0
Did I Shave My Legs For This?,Deana Carter,3rlU8GywVlHOd09sfzOLx8,28,0.638,0.413,9.0,-5.7589999999999995,1.0,0.0256,0.4,0.0,0.0845,0.33399999999999996,89.126,3.0
Footloose,Blake Shelton,4shPfi6RsJiwQtso2XFGiL,189,0.52,0.924,7.0,-4.748,1.0,0.0686,0.00121,2.31e-06,0.128,0.8440000000000001,173.98,4.0
Guts Over Fear,Eminem Featuring Sia,0VZs2OQq4axr8GFRdC9nyD,225,0.6559999999999999,0.855,6.0,-4.282,1.0,0.212,0.318,0.0,0.257,0.507,140.05700000000002,4.0
Angelito,Don Omar,1vQWXrRaXr6Syt53GHIMoH,258,0.63,0.6609999999999999,1.0,-5.11,0.0,0.045,0.2,0.0,0.17,0.311,156.005,4.0
Shoota,Playboi Carti Featuring Lil Uzi Vert,2BJSMvOGABRxokHKB0OI8i,295,0.674,0.649,1.0,-8.433,0.0,0.19899999999999998,0.191,0.0,0.122,0.48,153.069,4.0
Speak,Godsmack,6RfDLynqmspMOKA57mXyQI,22,0.33799999999999997,0.887,7.0,-6.447,1.0,0.0424,2.51e-06,0.0013800000000000002,0.0616,0.561,97.01799999999999,4.0
Kings And Queens,Thirty Seconds To Mars,4sjLcE0GQ6urc4iUXsUPe9,45,0.293,0.816,8.0,-5.432,1.0,0.0844,0.0401,2.95e-05,0.13,0.14800000000000002,164.982,4.0
Water,Ugly God,6HEIBHUirx1J0JkUD24szt,139,0.8,0.297,0.0,-13.1,0.0,0.40700000000000003,0.66,0.00011100000000000001,0.105,0.213,140.05100000000002,4.0
Moolah,Young Greatness,5htB2gxndGHrLb09x1Q3Vp,145,0.604,0.5710000000000001,9.0,-5.732,1.0,0.24100000000000002,0.0264,0.0,0.302,0.23,62.912,4.0
Get By,Talib Kweli,1LM6EReMkAxuDXDF26ekl2,144,0.659,0.925,7.0,-4.76,1.0,0.38799999999999996,0.00351,0.0,0.146,0.77,90.19,4.0
I Get It In,50 Cent,2GGXna7FXpFGhFfeuCijZ0,221,0.688,0.772,1.0,-8.165,1.0,0.223,0.0832,1.2e-05,0.304,0.5720000000000001,94.947,4.0
Unusually Unusual,Lonestar,2cTDAjspaQQ7NLyEGZ6JT8,164,0.5820000000000001,0.7659999999999999,10.0,-6.972,1.0,0.0398,0.0538,0.0,0.0794,0.5479999999999999,147.338,4.0
Everybody Doesn't,Amanda,4IWCqcLq1AlO7hXDTQLZAe,150,0.667,0.92,10.0,-4.117,0.0,0.0471,0.087,9.95e-05,0.13699999999999998,0.932,91.016,4.0
Same Bitches,Post Malone Featuring G-Eazy & YG,688QpQAwqsLdBR6lr13wK1,262,0.727,0.774,10.0,-5.246,0.0,0.0588,0.379,2.47e-06,0.114,0.21100000000000002,99.932,4.0
Original Prankster,The Offspring,6gfDXAX85YWdVwxpbz0npv,270,0.6629999999999999,0.8859999999999999,2.0,-4.149,1.0,0.0358,0.00061,2.49e-05,0.284,0.9420000000000001,146.803,4.0
Just Hold On,Steve Aoki & Louis Tomlinson,3EmmCZoqpWOTY1g2GBwJoR,84,0.647,0.932,11.0,-3.515,1.0,0.0824,0.0038299999999999996,1.5e-06,0.0574,0.374,114.991,4.0
Simple Life,Carolyn Dawn Johnson,7jp5yLTwHNJL9awtdZf2Br,202,0.608,0.8220000000000001,2.0,-3.32,1.0,0.0267,0.0726,0.0,0.191,0.5870000000000001,100.007,4.0
Little Things,India.Arie,4lz8RL6TkJ3XlZm0wFfjpR,113,0.7909999999999999,0.522,8.0,-9.562000000000001,1.0,0.107,0.0689,0.00106,0.198,0.527,92.98200000000001,4.0
Gravity,John Mayer,3SktMqZmo3M9zbB7oKMIF7,180,0.764,0.326,7.0,-9.883,1.0,0.0342,0.731,0.0013,0.24,0.237,123.98,3.0
Forgive,Rebecca Lynn Howard,6ry1WIweLN1nlQTNIYZ0JB,176,0.617,0.479,7.0,-5.635,1.0,0.0296,0.0364,0.0,0.1,0.191,134.303,4.0
Trouble,P!nk,19mgPZ6GYOmozgEh56YhFP,55,0.5720000000000001,0.932,7.0,-2.7,1.0,0.0479,0.0068,0.0,0.491,0.853,135.52200000000002,4.0
Imma Put It On Her,DAY26 Featuring P. Diddy & Yung Joc,20m3aiJZdxy6kzOapoVTyD,121,0.598,0.905,7.0,-5.095,1.0,0.17600000000000002,0.0275,0.0,0.172,0.645,143.015,4.0
Snoop Dogg,Snoop Dogg,5rLnRYky5ktJYGUMAmqeWx,48,0.856,0.804,1.0,-6.148,1.0,0.231,0.311,0.0,0.322,0.83,107.37700000000001,4.0
Hype,Drake,5NFYuqu8V6QXc6mzcLImd6,193,0.789,0.608,7.0,-8.288,1.0,0.18899999999999997,0.0244,0.0,0.368,0.271,129.958,4.0
Change,J. Cole,3pjUyVbFmM96tYhSaKJwTt,73,0.58,0.519,11.0,-10.652999999999999,0.0,0.251,0.642,0.00116,0.0936,0.242,107.40100000000001,4.0
Love King,The-Dream,2AGgputZd6NC15fPhZdhcN,185,0.628,0.6779999999999999,10.0,-4.417,1.0,0.0297,0.026000000000000002,0.0,0.12300000000000001,0.36,83.995,4.0
Kill A Word,Eric Church Featuring Rhiannon Giddens,0ipcmHor30Y8p6hCd8QUVq,56,0.6509999999999999,0.732,2.0,-8.037,1.0,0.0381,0.0164,1.58e-06,0.0925,0.638,85.023,4.0
Mona Lisa,Lil Wayne Featuring Kendrick Lamar,0dbTQYW3Ad1FTzIA9t90E8,102,0.855,0.6940000000000001,2.0,-4.393,1.0,0.16899999999999998,0.371,0.0,0.109,0.49,122.07799999999999,4.0
Krippy Kush,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",038kavjqUaGIYZL5lYocvX,5,0.743,0.6709999999999999,9.0,-5.2410000000000005,1.0,0.122,0.0512,0.0,0.11599999999999999,0.499,163.22899999999998,4.0
Goodbye My Lover,James Blunt,6gxycjJNMgmAyfzUXBN80P,139,0.43200000000000005,0.261,4.0,-12.591,1.0,0.0512,0.953,0.0034200000000000003,0.0903,0.273,89.56700000000001,4.0
Ain't Back Yet,Kenny Chesney,5jjoS9t9LgIsSGbVrtoKR7,38,0.602,0.9440000000000001,10.0,-4.238,1.0,0.0427,0.0308,0.00256,0.436,0.797,106.958,4.0
No Roots,Alice Merton,4CdfFYzaAJ0y0beKzmgJSn,263,0.863,0.657,7.0,-7.295,1.0,0.105,0.264,0.00619,0.0713,0.8290000000000001,115.958,4.0
The Party's Just Begun,The Cheetah Girls,5Au8ObNQvrwFVEgGqQQL6D,53,0.7509999999999999,0.845,1.0,-4.444,1.0,0.134,0.102,0.0,0.0497,0.927,103.995,4.0
All Eyez,The Game Featuring Jeremih,3JEzGRDUsozrehZTq3dKE8,104,0.419,0.655,0.0,-6.678999999999999,1.0,0.247,0.0571,0.0,0.0962,0.353,76.835,3.0
Enjoy Yourself,A+,1fEUW2mfGlCaawNaNOXdjl,46,0.71,0.87,11.0,-6.5,0.0,0.29,0.0125,0.0,0.0667,0.754,101.26899999999999,4.0
I Know You,Lil Skies Featuring Yung Pinch,5Cg98kiDYtCEHmjcKD0CJD,21,0.773,0.602,10.0,-6.3839999999999995,1.0,0.10800000000000001,0.19399999999999998,0.000443,0.141,0.442,74.896,4.0
If I Lose Myself,OneRepublic,1hZk9dktp4yRFTm0TrycuH,131,0.523,0.782,2.0,-4.846,1.0,0.040999999999999995,0.21899999999999997,1.0300000000000001e-05,0.133,0.16399999999999998,125.99799999999999,4.0
Give In To Me,Garrett Hedlund & Leighton Meester,5rwxsHLK1q9fPJFyyqJmP1,180,0.624,0.35700000000000004,0.0,-10.031,1.0,0.0234,0.632,9.2e-06,0.11199999999999999,0.402,79.998,4.0
Tic Tic Tac,Fruit De La Passion,1FjsxVoDv6wsSI0gSl6lyU,157,0.799,0.963,7.0,-7.446000000000001,0.0,0.0496,0.0542,0.000304,0.345,0.895,104.95,4.0
Wild West Show,Big & Rich,0Z9YP4ntjcqlMCfgi5Eete,14,0.551,0.879,0.0,-1.395,1.0,0.0378,0.0261,2.43e-06,0.132,0.293,106.135,4.0
Know No Better,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",6BKeNWeUqxmvQ09Gxd3ZGX,47,0.738,0.8140000000000001,7.0,-4.414,0.0,0.0999,0.132,9.64e-06,0.126,0.483,119.041,4.0
Rollin,Calvin Harris Featuring Future & Khalid,3FDrI0FLKzrYQiWxPhqV2W,82,0.754,0.762,6.0,-4.486000000000001,0.0,0.0849,0.45,6.670000000000001e-05,0.22399999999999998,0.6729999999999999,92.00200000000001,4.0
Wasted,Juice WRLD Featuring Lil Uzi Vert,1a7WZZZH7LzyvorhpOJFTe,66,0.742,0.579,0.0,-5.024,1.0,0.20199999999999999,0.0381,0.0,0.0952,0.502,144.994,4.0
Pride.,Kendrick Lamar,6IZvVAP7VPPnsGX6bvgkqg,296,0.665,0.535,4.0,-7.056,0.0,0.0572,0.0786,1.6800000000000002e-05,0.154,0.37,138.842,4.0
My Sister,Reba McEntire,21gIIm2pGR0VK36gLVvY26,37,0.544,0.633,2.0,-8.41,1.0,0.0456,0.0668,3.06e-06,0.107,0.496,187.959,4.0
Let's Get Dirty (I Can't Get In Da Club),Redman Featuring DJ Kool,5BlLqiaTwttKiqzLhBrN1v,154,0.607,0.966,1.0,-4.8839999999999995,1.0,0.44299999999999995,0.0696,0.0,0.441,0.42100000000000004,99.913,4.0
Not About Romance,Inner Circle,6in9jcfDEJyvN7jhawZ14o,235,0.6970000000000001,0.853,2.0,-4.218999999999999,0.0,0.0386,0.0193,0.00046100000000000004,0.0717,0.687,97.037,4.0
Maria,Blondie,4jDhI4nE32u8meRN1aOu8u,223,0.539,0.816,9.0,-5.636,1.0,0.0632,0.0258,0.00202,0.076,0.742,159.689,4.0
Only When I Lose Myself,Depeche Mode,3cyEsjm4yRObvdhXweZnbF,119,0.519,0.718,8.0,-7.267,0.0,0.0315,0.0498,0.000215,0.11699999999999999,0.43,86.882,4.0
I Met A Girl,William Michael Morgan,4WtkYdCG4n80h08Ep5SmDI,219,0.512,0.545,2.0,-10.154,1.0,0.0294,0.111,0.0017699999999999999,0.135,0.34600000000000003,83.94,4.0
Turning Tables,Adele,5O6yk6U8L3rTbFsIwuqe8H,183,0.305,0.452,0.0,-6.077000000000001,0.0,0.0293,0.9520000000000001,1.6800000000000002e-05,0.129,0.21,79.83,4.0
So In Love With Two,Mikaila,0h9mUYPhZd2aQK2JmrHPD2,250,0.772,0.7859999999999999,2.0,-4.596,0.0,0.0358,0.26899999999999996,1.21e-06,0.0569,0.8240000000000001,120.005,4.0
I Don't Wanna Kiss You Goodnight,LFO,16TZZy0lkwb5CoygaBzUbi,7,0.612,0.758,0.0,-4.123,1.0,0.0314,0.309,0.0,0.0949,0.579,128.015,4.0
Butta Love,Next,6fRLVZ4jKzuqyDPlIdbq9q,295,0.735,0.441,1.0,-8.412,0.0,0.0407,0.0972,0.0,0.0967,0.591,108.015,4.0
Signs,Drake,6Na5uKk5SsqZimk0hAWo8y,277,0.79,0.7340000000000001,0.0,-4.66,1.0,0.0524,0.0853,0.00409,0.11199999999999999,0.223,107.369,4.0
Hell On Heels,Pistol Annies,0sgnJ5LFjEy2IuQ99NEZ1C,230,0.655,0.547,6.0,-5.829,1.0,0.0406,0.177,3.78e-05,0.11800000000000001,0.38299999999999995,132.226,4.0
Dreams,Diana DeGarmo,6INtJV1n87U8sigSq9c3eF,13,0.551,0.617,10.0,-5.709,1.0,0.0312,0.358,0.0,0.131,0.292,128.19,4.0
Lost,Faith Hill,7fN2R6wBvpnLh2Kzt5qZVH,162,0.515,0.5920000000000001,5.0,-5.6610000000000005,0.0,0.0302,0.40299999999999997,0.0,0.111,0.336,145.89700000000002,4.0
Collard Greens,ScHoolboy Q Featuring Kendrick Lamar,0zO8ctW0UiuOefR87OeJOZ,204,0.825,0.575,11.0,-4.87,1.0,0.0633,0.025,9.94e-06,0.205,0.65,153.954,4.0
Up All Night,Drake Featuring Nicki Minaj,75L0qdzRnhwV62UXoNq3pE,277,0.602,0.81,7.0,-4.6530000000000005,1.0,0.28600000000000003,0.0141,7.66e-06,0.324,0.275,156.325,4.0
Numb,Usher,0IGqnANwfZgUFpoPRXQxFj,70,0.5770000000000001,0.687,8.0,-7.601,1.0,0.0471,0.0113,4.42e-06,0.11199999999999999,0.29100000000000004,124.956,4.0
Do It Again,Pia Mia Featuring Chris Brown & Tyga,72Bz4ciRZPBcVSw0nrZDHi,228,0.7140000000000001,0.5589999999999999,8.0,-6.542999999999999,1.0,0.0515,0.0299,0.0,0.08800000000000001,0.41100000000000003,95.979,4.0
I'll Never Love Again,Lady Gaga,3DKpA54hrFIdPN6AtL9HXa,287,0.45,0.335,7.0,-7.4639999999999995,1.0,0.0298,0.785,1.25e-06,0.0979,0.25,109.90799999999999,4.0
X,Xzibit,5stZnlPMYz3Ba8Hbo3ajlP,190,0.9359999999999999,0.6779999999999999,4.0,-3.012,0.0,0.21,0.0795,0.0,0.0838,0.8220000000000001,96.911,4.0
Rockstar 101,Rihanna Featuring Slash,5rXDTihGQ3TkYE3pmraAmH,277,0.34299999999999997,0.65,1.0,-4.624,1.0,0.0909,0.0299,0.0,0.6459999999999999,0.315,170.697,5.0
The Champ,Nelly,59qnU7ACYRFKQ2O35D5Onb,197,0.5529999999999999,0.879,6.0,-4.632,1.0,0.1,0.24,0.0,0.0976,0.8009999999999999,168.088,4.0
Bring Out The Freak In You,Lil Rob,2tddDONgqas4K7avpgJgjY,224,0.95,0.504,4.0,-7.367000000000001,1.0,0.113,0.000745,5.3e-06,0.32,0.7120000000000001,110.027,4.0
Yikes,Kanye West,1qsHYUd2c1wFGcn7e63QmG,153,0.6829999999999999,0.7759999999999999,1.0,-3.2510000000000003,0.0,0.341,0.15,0.0,0.22699999999999998,0.223,173.99599999999998,4.0
Roun' The Globe,Nappy Roots,15ysm6oaBXHmNVFD5oZNUq,204,0.813,0.78,5.0,-4.899,1.0,0.043,0.0581,4.97e-06,0.08800000000000001,0.45299999999999996,108.98200000000001,4.0
I'll Never Break Your Heart,Backstreet Boys,4lq4yY0y3XqDQZsx03ITaH,183,0.519,0.589,7.0,-6.005,0.0,0.028999999999999998,0.0885,0.0,0.153,0.341,161.99200000000002,3.0
West Side Story,LFO,4KJKJUetg7Gs3e0MAoSIzX,211,0.691,0.792,9.0,-3.884,1.0,0.0509,0.0961,0.0,0.392,0.302,100.057,4.0
Guys Like Me,Eric Church,2FNYp8WnWlqkI4J0Zgea7a,164,0.446,0.7929999999999999,0.0,-6.936,1.0,0.0308,0.00198,1.15e-06,0.32799999999999996,0.6779999999999999,158.10299999999998,4.0
This Christmas,Chris Brown,2aCOTUTsSh9018q7nTsdjm,271,0.642,0.595,10.0,-5.909,1.0,0.10400000000000001,0.11900000000000001,0.0,0.19899999999999998,0.535,98.03299999999999,4.0
Diamond Girl,Ryan Leslie,2gprP8t4HefQ1f0dxxc7Rg,284,0.762,0.737,10.0,-2.533,0.0,0.33299999999999996,0.33799999999999997,0.0,0.415,0.79,93.904,4.0
I Can't Hate You Anymore,Nick Lachey,6Gj3oHBAFYHlcLBHOXZ3oz,112,0.44299999999999995,0.685,4.0,-6.325,1.0,0.0318,0.0838,0.0,0.0848,0.179,143.905,4.0
Original Fire,Audioslave,0zY7SkbIByXGKak663jHuI,265,0.638,0.9470000000000001,9.0,-2.8110000000000004,1.0,0.054000000000000006,0.0103,0.0727,0.386,0.7,124.162,4.0
Love Ain't Like That,Faith Hill,6CkHxQ5cq9XXOGY33nuE4q,37,0.45799999999999996,0.52,2.0,-8.474,1.0,0.0266,0.285,0.0,0.466,0.40700000000000003,147.579,4.0
Music Sounds Better With You,Stardust,0a53p8UzpQD0uW1hFUB4oF,176,0.672,0.615,7.0,-5.609,1.0,0.344,0.00549,0.062,0.41600000000000004,0.37799999999999995,125.988,4.0
Plain Jane,A$AP Ferg,4dVpf9jZjcORqGTLUaeYj9,133,0.797,0.8440000000000001,11.0,-5.482,1.0,0.275,0.0651,0.0,0.087,0.52,170.142,4.0
"Why, Why, Why",Billy Currington,4cpXOdI3swm8Pfb39P2Jue,205,0.615,0.922,2.0,-1.79,1.0,0.0325,0.24,0.0,0.35600000000000004,0.6,97.99600000000001,4.0
Fever,The Black Keys,3Hx7RXqCS7Kzjy2ot2q1Gk,269,0.609,0.674,9.0,-6.506,0.0,0.0355,0.0037799999999999995,0.000302,0.129,0.743,127.541,4.0
X,Lil Uzi Vert,5tRmoZRoupvMYPV1oezFrH,105,0.623,0.58,8.0,-7.0760000000000005,1.0,0.332,0.0043,0.0,0.39399999999999996,0.301,163.159,4.0
Cowboy,Kid Rock,19LT4ZUEeoUdimKE04WJJg,236,0.608,0.897,1.0,-2.9210000000000003,1.0,0.29100000000000004,0.085,0.0,0.10800000000000001,0.868,166.65200000000002,4.0
Radioactive,Kings Of Leon,60CirPlTOEWOUBus7HxV3B,209,0.408,0.925,5.0,-4.88,1.0,0.0533,0.00877,0.000454,0.12,0.361,126.405,4.0
"Tricky, Tricky",Lou Bega,4INRUdIART6zmdeLquiu5g,130,0.858,0.9470000000000001,0.0,-3.557,1.0,0.235,0.125,0.0,0.0367,0.9670000000000001,151.037,4.0
